price_category,price,ram,internal_memory,screen_size,screen_tech,refresh_rate,camera_main_resolution,camera_count,brand,screen_resolution_k,chip_model
High,9850000.0,12.0,256,6.78,AMOLED,120.0,50,3,Vivo,HD,Snapdragon 8 gen 1
Medium,6250000.0,8.0,256,6.38,Super AMOLED,60.0,12,3,Vivo,HD,Snapdragon 855
Medium,5950000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,HD,Snapdragon 8 gen 1
High,9950000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,HD,Dimensity 9200
Medium,7650000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,HD,Dimensity 9300
Medium,7950000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,HD,Snapdragon 8 gen 3
Medium,6450000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,HD,Snapdragon 8 gen 2
High,9650000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,HD,Dimensity 9300
High,10550000.0,12.0,256,6.41,Super AMOLED,60.0,48,3,Vivo,HD,Snapdragon 855
Medium,4050000.0,8.0,128,6.53,IPS LCD,60.0,48,3,Vivo,HD,Snapdragon 720g
Medium,3950000.0,12.0,512,6.72,IPS LCD,120.0,50,2,Vivo,HD,Snapdragon 7
Medium,5950000.0,12.0,512,6.78,AMOLED,144.0,50,2,Vivo,HD,Dimensity 8400
Medium,7150000.0,16.0,1024,6.78,AMOLED,144.0,50,2,Vivo,HD,Dimensity 8400
High,8450000.0,16.0,1024,6.78,AMOLED,144.0,50,2,Vivo,HD,Snapdragon 8
Medium,4950000.0,8.0,256,6.57,IPS LCD,120.0,48,3,Vivo,HD,Snapdragon 765g
Medium,6750000.0,8.0,256,6.57,IPS LCD - Tần số 144Hz,144.0,48,3,Vivo,HD,Dimensity 1000
Medium,5550000.0,8.0,256,6.58,"IPS LCD, HDR10, 120Hz",120.0,64,3,Vivo,HD,Snapdragon 768g
Medium,6450000.0,12.0,256,6.67,IPS LCD,120.0,64,3,Vivo,HD,Snapdragon 778g
Medium,3250000.0,8.0,128,6.51,IPS LCD,60.0,13,2,Vivo,HD,Dimensity 6020
Medium,4250000.0,8.0,256,6.64,IPS LCD,120.0,50,2,Vivo,HD,Snapdragon 695
Medium,5150000.0,12.0,256,6.64,IPS LCD,120.0,64,2,Vivo,HD,Snapdragon 782g
Medium,7050000.0,8.0,256,6.78,AMOLED,120.0,64,2,Vivo,HD,Dimensity 7200
Medium,4850000.0,12.0,256,6.64,IPS LCD,120.0,50,2,Vivo,HD,Snapdragon 6 gen 1
Medium,6150000.0,12.0,512,6.64,IPS LCD,120.0,64,2,Vivo,HD,Dimensity 8200
Medium,5450000.0,12.0,256,6.77,AMOLED,120.0,50,2,Vivo,HD,Dimensity 7300
Medium,7450000.0,12.0,256,6.77,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 7 gen 3
Medium,3350000.0,12.0,256,6.72,IPS LCD,120.0,50,2,Vivo,HD,Snapdragon 6 gen 1
Medium,4450000.0,12.0,512,6.78,AMOLED,144.0,50,2,Vivo,HD,Snapdragon 7 gen 3
Medium,3250000.0,6.0,128,6.56,IPS LCD,90.0,50,2,Vivo,HD,Dimensity 6300
Medium,6050000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,HD,Snapdragon 8
Medium,6250000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,HD,Snapdragon 8
Medium,7550000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,HD,Dimensity 9300 plus
Medium,7050000.0,12.0,256,6.44,AMOLED,90.0,50,3,Vivo,HD,Exynos 1080
Medium,6950000.0,12.0,256,6.78,AMOLED,120.0,64,2,Vivo,HD,Dimensity 7200
High,9950000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,HD,Dimensity 8050
High,8250000.0,12.0,256,6.78,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 778g
High,10250000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 8200
Medium,7250000.0,12.0,512,6.67,AMOLED,120.0,50,2,Vivo,HD,Dimensity 7200
Medium,7950000.0,16.0,512,6.78,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 7 gen 3
High,10150000.0,16.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9200
High,8850000.0,12.0,256,6.78,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 7 gen 3
High,11650000.0,16.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9200
Low,2500000.0,6.0,128,6.39,Super AMOLED,60.0,48,3,Vivo,HD,Snapdragon 675
High,8150000.0,16.0,512,6.67,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 7 gen 3
High,11450000.0,16.0,512,6.67,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9300 plus
Medium,3500000.0,8.0,128,6.44,Super AMOLED,60.0,48,3,Vivo,HD,Snapdragon 712
High,8450000.0,12.0,256,6.44,"AMOLED, 90Hz, HDR10+",90.0,64,3,Vivo,HD,Dimensity 1100
Medium,7320000.0,8.0,256,6.62,AMOLED,120.0,64,3,Vivo,HD,Helio G99
Medium,7050000.0,8.0,256,6.78,AMOLED,120.0,64,2,Vivo,HD,Dimensity 7200
Medium,5990000.0,8.0,256,6.67,AMOLED,120.0,50,2,Vivo,HD,Dimensity 7200
Medium,7350000.0,8.0,256,6.77,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 7 gen 3
High,9450000.0,12.0,128,6.78,AMOLED,120.0,50,2,Vivo,HD,Dimensity 9200 plus
Medium,7700000.0,6.0,128,6.41,Super AMOLED,60.0,12,2,Vivo,HD,Snapdragon 660
Medium,5000000.0,8.0,256,6.44,"Super AMOLED, 60Hz",60.0,48,4,Vivo,HD,Snapdragon 712
Medium,6750000.0,12.0,256,6.62,AMOLED,120.0,64,3,Vivo,HD,Helio G99
High,9350000.0,12.0,256,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 7200
Medium,7880000.0,8.0,256,6.78,AMOLED,120.0,64,2,Vivo,HD,Snapdragon 695
High,8450000.0,12.0,256,6.67,AMOLED,120.0,64,2,Vivo,HD,Snapdragon 695
High,12550000.0,8.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Snapdragon 778g
High,9350000.0,8.0,128,6.78,AMOLED,120.0,64,3,Vivo,HD,Snapdragon 695
High,11750000.0,12.0,256,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 8200
High,8550000.0,8.0,256,6.78,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 6 gen 1
High,10950000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 7 gen 3
High,8550000.0,8.0,256,6.77,AMOLED,120.0,50,2,Vivo,HD,Dimensity 7300
High,10490000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 7 gen 3
Medium,6990000.0,12.0,512,6.67,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 4 gen 2
Medium,5950000.0,8.0,256,6.67,AMOLED E4,120.0,50,2,Vivo,HD,Snapdragon 685
High,14990000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9200
High,12250000.0,16.0,1024,6.78,LTPO AMOLED,120.0,64,3,Vivo,HD,Dimensity 9300
Premium,17650000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Vivo,HD,Dimensity 9300
High,13550000.0,16.0,1024,6.78,LTPO AMOLED,120.0,64,3,Vivo,HD,Dimensity 9300
High,10150000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Vivo,HD,Dimensity 9300
Premium,22950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,200,3,Vivo,FHD,Snapdragon 8 gen 3
High,12250000.0,16.0,1024,6.67,LTPO AMOLED,120.0,50,3,Vivo,HD,Dimensity 9400 plus
High,12950000.0,16.0,1024,6.67,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9400
Premium,17250000.0,16.0,1024,6.78,LTPO AMOLED,120.0,200,3,Vivo,HD,Dimensity 9400
Premium,15250000.0,16.0,1024,6.31,LTPO AMOLED,120.0,50,3,Vivo,HD,Dimensity 9400
High,14950000.0,16.0,1024,6.31,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9500
Premium,17950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,200,3,Vivo,HD,Dimensity 9500
Premium,15950000.0,16.0,1024,6.31,LTPO AMOLED,120.0,50,3,Vivo,HD,Dimensity 9500
Premium,22950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,200,3,Vivo,FHD,Snapdragon 8 e
High,13150000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9000
Premium,19450000.0,12.0,512,6.78,AMOLED,120.0,50,4,Vivo,FHD,Snapdragon 8 gen 1
High,13050000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9200
High,12950000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9200
Premium,17450000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,HD,Dimensity 9200
Premium,22750000.0,12.0,512,6.78,LTPO4 AMOLED,120.0,64,4,Vivo,FHD,Snapdragon 8 gen 2
Premium,19750000.0,12.0,512,6.74,Foldable LTPO AMOLED | Màn phụ: AMOLED,120.0,50,2,Vivo,HD,Snapdragon 8 gen 1
Premium,29950000.0,12.0,512,8.03,Màn trong: Foldable LTPO4 AMOLED | Màn ngoài: AMOLED,120.0,50,3,Vivo,FHD,Snapdragon 8 gen 2
Premium,24550000.0,16.0,1024,8.03,Foldable LTPO AMOLED (màn chính) | AMOLED (màn phụ),120.0,50,3,Vivo,2K,Snapdragon 8 gen 2
Premium,34350000.0,16.0,1024,8.03,Foldable LTPO AMOLED E7,120.0,64,3,Vivo,2K,Snapdragon 8 gen 3
Low,2950000.0,4.0,128,6.56,IPS LCD,90.0,13,2,Vivo,HD,Helio G85
Medium,5350000.0,12.0,512,6.64,IPS LCD,240.0,50,2,Vivo,HD,Dimensity 6020
Medium,4690000.0,12.0,512,6.78,AMOLED,120.0,64,2,Vivo,HD,Snapdragon 695
Medium,6950000.0,8.0,256,6.67,AMOLED E4,120.0,50,2,Vivo,HD,Snapdragon 685
Medium,3450000.0,6.0,64,6.51,IPS LCD,60.0,13,3,Vivo,HD,Snapdragon 460
Medium,4350000.0,12.0,512,6.72,IPS LCD,120.0,50,2,Vivo,HD,Snapdragon 6 gen 1
Medium,6450000.0,8.0,128,6.67,AMOLED,120.0,64,2,Vivo,HD,Snapdragon 4 gen 1
Medium,5650000.0,12.0,512,6.78,AMOLED,144.0,50,2,Vivo,HD,Snapdragon 7 gen 3
Medium,4600000.0,6.0,128,6.51,IPS LCD,60.0,50,3,Vivo,HD,Helio G80
Medium,3650000.0,4.0,128,6.51,IPS LCD,60.0,13,2,Vivo,HD,Helio p35
Medium,3750000.0,8.0,256,6.64,IPS LCD,90.0,50,2,Vivo,HD,Snapdragon 680
Medium,5250000.0,8.0,256,6.56,IPS LCD,90.0,50,2,Vivo,HD,Dimensity 6300
Medium,5750000.0,8.0,256,6.68,IPS LCD,90.0,50,2,Vivo,HD,Helio G85
Medium,4250000.0,12.0,512,6.72,IPS LCD,120.0,50,2,Vivo,HD,Dimensity 7300
Medium,4950000.0,12.0,512,6.77,AMOLED,120.0,50,2,Vivo,HD,Dimensity 6300
Medium,6250000.0,12.0,512,6.77,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 6 gen 1
Medium,5950000.0,12.0,512,6.77,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 7
Medium,5450000.0,8.0,256,6.64,IPS LCD,60.0,50,1,Vivo,HD,Dimensity 6020
Medium,5660000.0,12.0,256,6.64,IPS LCD,60.0,50,1,Vivo,HD,Dimensity 6020
Medium,6250000.0,8.0,256,6.68,IPS LCD,120.0,50,2,Vivo,HD,Snapdragon 4 gen 2
Medium,4950000.0,12.0,256,6.64,IPS LCD,120.0,50,2,Vivo,HD,Dimensity 7020
Medium,6688000.0,12.0,256,6.64,IPS LCD,60.0,50,2,Vivo,HD,Dimensity 6020
Medium,7150000.0,12.0,256,6.64,IPS LCD,120.0,50,2,Vivo,HD,Dimensity 7020
Medium,3750000.0,12.0,256,6.64,IPS LCD,120.0,50,2,Vivo,HD,Snapdragon 6 gen 1
Medium,6688000.0,12.0,256,6.64,IPS LCD,60.0,50,2,Vivo,HD,Dimensity 6020
Medium,4550000.0,12.0,256,6.64,IPS LCD,120.0,50,2,Vivo,HD,Dimensity 7020
Medium,5450000.0,12.0,256,6.78,AMOLED,120.0,50,2,Vivo,HD,Snapdragon 695
Low,1590000.0,8.0,16,6.0,IPS LCD,60.0,8,1,Vsmart,HD,MediaTek 9
Low,2350000.0,4.0,64,6.39,AMOLED,60.0,48,3,Vsmart,HD,Helio p60
Medium,3450000.0,6.0,64,6.39,AMOLED,60.0,64,4,Vsmart,HD,Snapdragon 730
Medium,4550000.0,8.0,128,6.39,AMOLED,60.0,64,4,Vsmart,HD,Snapdragon 730
Low,2050000.0,2.0,32,6.5,IPS LCD,60.0,13,3,Vsmart,HD,Snapdragon 632
Low,1750000.0,4.0,64,6.53,LTPS IPS LCD,60.0,16,4,Vsmart,HD,Snapdragon 665
Medium,3450000.0,4.0,64,6.2,AMOLED,60.0,48,3,Vsmart,HD,Snapdragon 675
Low,2550000.0,4.0,64,6.5,LTPS IPS LCD,60.0,48,4,Vsmart,HD,Snapdragon 675
Low,1590000.0,2.0,16,6.09,IPS LCD,60.0,8,2,Vsmart,HD,Snapdragon 215
Low,2250000.0,3.0,32,6.09,IPS LCD,60.0,8,2,Vsmart,HD,Helio p35
Low,1450000.0,4.0,64,6.52,"6.52"", IPS LCD, HD+ (720 x 1600 Pixels)",60.0,13,3,Vsmart,HD,Helio G35
Premium,24490000.0,12.0,256,6.73,AMOLED,60.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 2
Premium,16490000.0,8.0,256,6.36,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8
High,10590000.0,12.0,256,6.67,AMOLED,144.0,50,3,Xiaomi,HD,Dimensity 8200ultra
Premium,18990000.0,12.0,256,6.36,LTPO OLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 gen 3
Premium,24090000.0,16.0,512,6.73,AMOLED,120.0,50,4,Xiaomi,FHD,Snapdragon 8 gen 3
High,14490000.0,12.0,512,6.67,AMOLED,144.0,50,3,Xiaomi,HD,Dimensity 9300
High,10990000.0,12.0,512,6.67,AMOLED,144.0,50,3,Xiaomi,HD,Dimensity 8300ultra
High,11990000.0,12.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 888
High,10990000.0,8.0,128,6.67,AMOLED,60.0,108,3,Xiaomi,HD,Dimensity 1200ultra
Medium,5490000.0,8.0,128,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Dimensity 8100 ultra
Low,2990000.0,6.0,128,6.58,IPS LCD,60.0,50,3,Xiaomi,HD,Helio G99
Medium,3650000.0,4.0,128,6.5,IPS LCD,90.0,50,4,Xiaomi,HD,Helio G88
Low,2190000.0,4.0,64,6.71,IPS LCD,60.0,50,2,Xiaomi,HD,Helio G85
Low,2990000.0,6.0,128,6.74,IPS LCD,90.0,50,2,Xiaomi,HD,Helio G85
Low,2190000.0,3.0,32,6.52,IPS LCD,60.0,8,1,Xiaomi,HD,Helio G36
Medium,5490000.0,6.0,128,6.47,AMOLED,60.0,108,5,Xiaomi,HD,Snapdragon 730g
Medium,4090000.0,4.0,128,6.43,AMOLED,90.0,50,4,Xiaomi,HD,Snapdragon 680
Medium,5590000.0,8.0,128,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 695
Medium,3890000.0,4.0,64,6.43,AMOLED,90.0,50,4,Xiaomi,HD,Snapdragon 680
Medium,4990000.0,8.0,128,6.43,AMOLED,90.0,108,4,Xiaomi,HD,Helio G96
Medium,4290000.0,8.0,128,6.67,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 685
Medium,3790000.0,4.0,128,6.67,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 685
Medium,5990000.0,8.0,128,6.67,AMOLED,120.0,200,3,Xiaomi,HD,Helio G99ULTRA
High,8290000.0,8.0,256,6.67,AMOLED,120.0,200,3,Xiaomi,HD,Dimensity 7200 ultra
Medium,3990000.0,6.0,128,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 685
High,8150000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Dimensity 1200
High,10700000.0,12.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 888
Medium,6850000.0,8.0,256,6.55,AMOLED,90.0,64,3,Xiaomi,HD,Snapdragon 778g
High,10950000.0,12.0,512,6,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 gen 1
High,10950000.0,12.0,512,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 1
High,14950000.0,12.0,512,6.73,LTPO2 AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 1
High,9450000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Dimensity 8100ultra
High,12850000.0,12.0,256,6.67,AMOLED,120.0,200,3,Xiaomi,HD,Snapdragon 8 gen 1
High,10950000.0,12.0,256,6.28,OLED,120.0,50,3,Xiaomi,HD,Snapdragon 870
High,14650000.0,12.0,256,6.28,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 gen 1
High,8950000.0,12.0,256,6.28,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 gen 1
Medium,6050000.0,8.0,256,6.55,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 778g
Premium,19950000.0,12.0,256,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 1
High,9750000.0,12.0,256,6.73,LTPO 2.0 AMOLED,120.0,50,3,Xiaomi,FHD,Dimensity 9000
High,9750000.0,12.0,256,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 1
High,9450000.0,12.0,256,6.67,AMOLED,144.0,50,3,Xiaomi,HD,Dimensity 8200 ultra
Premium,15990000.0,16.0,1024,6.67,AMOLED,144.0,50,3,Xiaomi,HD,Dimensity 9200
High,8250000.0,12.0,128,6.36,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 gen 2
High,8750000.0,8.0,256,6.55,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 7 gen 1
High,10250000.0,12.0,128,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 2
Premium,19450000.0,16.0,1024,6.73,LTPO OLED,120.0,50,4,Xiaomi,FHD,Snapdragon 8 gen 2
High,10150000.0,16.0,512,6.67,AMOLED,144.0,50,3,Xiaomi,HD,Dimensity 8300 ultra
High,13650000.0,16.0,1024,6.67,AMOLED,144.0,50,3,Xiaomi,HD,Dimensity 9300 plus
High,12250000.0,16.0,1024,6.36,LTPO OLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 gen 3
High,14750000.0,12.0,512,6.36,LTPO AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 gen 3
High,13550000.0,12.0,512,6.55,LTPO AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8
Premium,16250000.0,16.0,1024,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 3
Premium,19950000.0,16.0,1024,6.73,LTPO AMOLED,120.0,50,4,Xiaomi,FHD,Snapdragon 8 gen 3
Premium,19950000.0,16.0,1024,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 e
Premium,15250000.0,16.0,1024,6.36,LTPO OLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 e
Premium,18950000.0,16.0,1024,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 e
Premium,16250000.0,16.0,1024,6.73,LTPO AMOLED,120.0,200,4,Xiaomi,FHD,Snapdragon 8 e
Medium,3450000.0,6.0,128,6.39,AMOLED,60.0,48,2,Xiaomi,HD,Snapdragon 855
Medium,3650000.0,12.0,256,6.39,AMOLED,60.0,48,2,Xiaomi,HD,Snapdragon 855
Medium,4750000.0,12.0,256,6.67,AMOLED,120.0,64,3,Xiaomi,HD,Snapdragon 865
Medium,4550000.0,12.0,256,6.67,AMOLED,90.0,64,3,Xiaomi,HD,Snapdragon 865
Medium,4590000.0,12.0,512,7.1,AMOLED,90.0,64,3,Xiaomi,FHD,Snapdragon 865
Medium,5500000.0,12.0,256,6.67,"Super AMOLED, 144Hz, HDR10+, 1300 nits",144.0,48,3,Xiaomi,HD,Snapdragon 870
Premium,16950000.0,16.0,512,6.67,"Super AMOLED, 144Hz, HDR10+, 1300 nits",144.0,64,3,Xiaomi,HD,Snapdragon 888
High,9450000.0,12.0,256,6.67,"Super AMOLED, 144Hz, HDR10+, 1300 nits",144.0,48,3,Xiaomi,HD,Snapdragon 870
High,8550000.0,12.0,256,6.67,AMOLED,144.0,64,3,Xiaomi,HD,Snapdragon 870
High,12950000.0,12.0,256,6.67,AMOLED,144.0,64,3,Xiaomi,HD,Snapdragon 870
Premium,15450000.0,16.0,512,6.67,OLED,144.0,108,3,Xiaomi,HD,Snapdragon 8 gen1
Medium,7950000.0,12.0,256,6.67,AMOLED,144.0,64,3,Xiaomi,HD,Snapdragon 888
High,13450000.0,16.0,512,6.67,OLED,144.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 2
High,9050000.0,8.0,128,6.02,AMOLED,60.0,20,2,Xiaomi,HD,Snapdragon 845
High,9950000.0,8.0,256,6.55,AMOLED,120.0,64,3,Xiaomi,HD,Snapdragon 778g
High,8450000.0,12.0,256,6.55,OLED,120.0,64,3,Xiaomi,HD,Snapdragon 778g
High,10950000.0,12.0,256,6.55,OLED,120.0,50,3,Xiaomi,HD,Snapdragon 8 gen 1
Medium,7250000.0,12.0,256,6.55,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 7 gen 1
High,8250000.0,12.0,1024,6.55,AMOLED,120.0,50,3,Xiaomi,HD,Dimensity 8200 ultra
High,10450000.0,16.0,512,6.55,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8
High,10350000.0,12.0,1024,6.55,AMOLED,120.0,50,3,Xiaomi,HD,Snapdragon 8
Premium,16450000.0,12.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,HD,Snapdragon 888
Premium,23450000.0,16.0,1024,6.86,Foldable LTPO AMOLED | Màn hình phụ: AMOLED,120.0,50,2,Xiaomi,HD,Snapdragon 8 e
Premium,21150000.0,16.0,1024,6.86,Foldable LTPO AMOLED | Màn hình phụ: AMOLED,120.0,50,2,Xiaomi,HD,Snapdragon 8 gen 3
Premium,31450000.0,12.0,1024,8.02,Foldable LTPO2 OLED | AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 1
Premium,30950000.0,16.0,1024,8.03,Foldable LTPO OLED+ (chính) | AMOLED (phụ),120.0,50,4,Xiaomi,FHD,Snapdragon 8 gen 2
Premium,31250000.0,16.0,1024,7.98,Foldable LTPO AMOLED (chính) | LTPO AMOLED (phụ),120.0,50,4,Xiaomi,2K,Snapdragon 8 gen 3
High,11750000.0,12.0,256,6.7,Super AMOLED,90.0,108,4,Xiaomi,HD,Snapdragon 865
Medium,5950000.0,8.0,128,6.57,AMOLED,60.0,48,4,Xiaomi,HD,Snapdragon 765g
Premium,16100000.0,12.0,512,6.5,OLED,90.0,108,4,Xiaomi,HD,Snapdragon 865
Premium,18350000.0,16.0,512,6.67,OLED,120.0,48,4,Xiaomi,HD,Snapdragon 865
High,10850000.0,12.0,256,6.81,AMOLED,120.0,108,3,Xiaomi,FHD,Snapdragon 888
Medium,6850000.0,8.0,256,6.55,"AMOLED, 1B colors, HDR10+, 90Hz, 800 nits",90.0,64,3,Xiaomi,HD,Snapdragon 780g
Medium,7950000.0,8.0,256,6.55,AMOLED,90.0,64,3,Xiaomi,HD,Snapdragon 780g
Medium,5550000.0,6.0,64,6.21,AMOLED,60.0,12,2,Xiaomi,HD,Snapdragon 845
Medium,3050000.0,4.0,64,6.26,IPS LCD,60.0,12,2,Xiaomi,HD,Snapdragon 660
Medium,6150000.0,6.0,128,6.21,Super AMOLED,60.0,12,2,Xiaomi,HD,Snapdragon 845
Medium,4250000.0,4.0,64,5.88,AMOLED,60.0,12,2,Xiaomi,HD,Snapdragon 710
Medium,6750000.0,6.0,64,6.39,AMOLED,60.0,48,3,Xiaomi,HD,Snapdragon 730
Medium,7550000.0,6.0,64,6.39,Super AMOLED,60.0,48,3,Xiaomi,HD,Snapdragon 855
High,10100000.0,12.0,512,6.39,Super AMOLED,60.0,48,3,Xiaomi,HD,Snapdragon 855
Medium,5850000.0,6.0,64,5.97,Super AMOLED,60.0,48,3,Xiaomi,HD,Snapdragon 712
Medium,4750000.0,6.0,64,6.39,"AMOLED, 6.39 inches, 1080 x 2340 pixels, 19.5:9",60.0,48,3,Xiaomi,HD,Snapdragon 710
Medium,3350000.0,6.0,64,6.01,AMOLED,60.0,48,3,Xiaomi,HD,Snapdragon 665
High,9050000.0,8.0,256,6.39,"AMOLED, 6.39 inches, 1080 x 2340 pixels, 19.5:9",60.0,48,3,Xiaomi,HD,Snapdragon 710
High,8550000.0,8.0,256,6.47,Super AMOLED,60.0,108,5,Xiaomi,HD,Snapdragon 730g
Medium,6950000.0,6.0,128,6.4,Super AMOLED,60.0,12,2,Xiaomi,HD,Snapdragon 845
Premium,20100000.0,16.0,512,6.52,"Foldable AMOLED, 1B colors, HDR10+, Dolby Vision, 900 nits",90.0,108,3,Xiaomi,HD,Snapdragon 888
Medium,5050000.0,4.0,64,8,IPS LCD,60.0,13,1,Xiaomi,HD,Snapdragon 660
Premium,21100000.0,4.0,64,5.84,OLED,60.0,12,2,Xiaomi,HD,Helio p35
Low,2950000.0,4.0,64,6.7,IPS LCD,60.0,13,2,Xiaomi,HD,Jr510 8 
Low,2350000.0,6.0,128,6.71,IPS LCD,90.0,8,2,Xiaomi,HD,Helio G36
Low,2600000.0,8.0,256,6.74,IPS LCD,90.0,50,2,Xiaomi,HD,Helio G85
Low,2950000.0,8.0,256,6.88,IPS LCD,120.0,50,1,Xiaomi,HD,Helio G81 ULTRA
Low,2450000.0,4.0,64,6.88,IPS LCD,120.0,50,1,Xiaomi,HD,Snapdragon 4
Medium,6750000.0,8.0,256,6.67,"AMOLED, 120Hz, HDR10+",120.0,48,3,Xiaomi,HD,Snapdragon 870
Medium,7950000.0,12.0,256,6.67,AMOLED,120.0,64,3,Xiaomi,HD,Snapdragon 870
High,10450000.0,12.0,256,6.67,OLED,120.0,64,3,Xiaomi,HD,Snapdragon 8 gen 1
Medium,7450000.0,12.0,256,6.67,AMOLED,120.0,64,3,Xiaomi,HD,Snapdragon 7 gen 2
High,10850000.0,16.0,512,6.67,AMOLED,120.0,64,3,Xiaomi,FHD,Snapdragon 8 gen 1
High,9690000.0,12.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,HD,Snapdragon 8
High,10750000.0,16.0,1024,6.67,AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 gen 2
High,8350000.0,12.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,HD,Snapdragon 8
High,12850000.0,12.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,FHD,Snapdragon 8 gen 3
Premium,16590000.0,16.0,512,6.67,AMOLED,120.0,50,3,Xiaomi,FHD,Snapdragon 8 e
