price,ram,internal_memory,screen_size,screen_tech,refresh_rate,camera_main_resolution,camera_count,brand,price_category,screen_resolution_k,chip_model,chip_model_encoded,brand_encoded,screen_tech_encoded,screen_resolution_k_encoded
6450000.0,8.0,512,6.72,IPS LCD,90.0,50,1,Realme,Medium,HD,Helio G92 MAX,9861511.041009463,5795715.337238996,4234313.623719911,8514044.54111523
15450000.0,16.0,1024,6.74,AMOLED,144.0,50,3,Realme,Premium,HD,Snapdragon 8 gen 1,13038118.374101464,5744001.104100946,8570011.200063622,8558835.587253692
9150000.0,24.0,1024,6.74,AMOLED,144.0,50,3,Realme,High,HD,Snapdragon 8 gen 2,15115596.963054055,5744001.104100946,8570011.200063622,8558835.587253692
11550000.0,16.0,1024,6.78,AMOLED,144.0,50,3,Realme,High,HD,Snapdragon 8 gen 3,17523298.831291277,5818030.367325144,8734039.109685032,8546529.176983478
8450000.0,16.0,512,6.78,LTPO AMOLED,120.0,50,2,Realme,High,HD,Snapdragon 8 gen 3,17860681.708816767,5795715.337238996,13064211.0935857,8514044.54111523
11450000.0,16.0,512,6.78,LTPO AMOLED,120.0,50,2,Realme,High,HD,Snapdragon 8 e,15389379.60042061,5806373.631471516,12339695.887984946,8557935.866096748
12650000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Realme,High,HD,Snapdragon 8 e,15431141.382277029,5827879.903132269,13129139.374820763,8622095.701029267
10850000.0,16.0,512,6.78,LTPO AMOLED (Samsung),120.0,50,2,Realme,High,HD,Snapdragon 8 e,15879366.400429558,5910151.104100946,9861511.041009463,8478074.60955868
15450000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Realme,Premium,FHD,Snapdragon 8 e,15484716.1509921,5818030.367325144,12819715.382906001,19645905.391267832
8250000.0,12.0,256,6.62,AMOLED,120.0,50,3,Realme,High,HD,Snapdragon 888,10875819.08884161,5744001.104100946,8570011.200063622,8558835.587253692
8450000.0,12.0,256,6.7,OLED,120.0,50,3,Realme,High,HD,Snapdragon 8 gen 1,12390262.427934296,5827879.903132269,10626020.563149901,8622095.701029267
15450000.0,12.0,256,6.7,LTPO AMOLED,120.0,50,3,Realme,Premium,FHD,Snapdragon 8 gen 1,12794682.288348677,5818030.367325144,12819715.382906001,19645905.391267832
6450000.0,12.0,512,6.7,LTPO AMOLED,120.0,50,3,Realme,Medium,FHD,Snapdragon 8 gen 1,13372080.320310604,5795715.337238996,13064211.0935857,20170737.8872442
8150000.0,12.0,256,6.43,Super AMOLED,120.0,64,3,Realme,High,HD,Snapdragon 888,11506006.309148263,5827879.903132269,7795752.3659306,8622095.701029267
9550000.0,12.0,128,6.78,LTPO AMOLED,120.0,50,2,Realme,High,HD,Snapdragon 7 gen 3,9502507.886435332,5827879.903132269,13129139.374820763,8622095.701029267
6450000.0,12.0,512,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Dimensity 8400 max,9708581.943818536,5744001.104100946,12575940.45741325,8558835.587253692
6950000.0,8.0,256,6.43,Super AMOLED,120.0,64,3,Realme,Medium,HD,Snapdragon 778g,9446085.122566989,5818030.367325144,7690201.089084303,8546529.176983478
6250000.0,8.0,128,6.43,"Super AMOLED, 120Hz",120.0,64,3,Realme,Medium,HD,Dimensity 1200,9242925.867507886,5827879.903132269,9667041.600946372,8622095.701029267
4950000.0,12.0,256,6.43,Super AMOLED,120.0,64,3,Realme,Medium,HD,Dimensity 1200,9297092.534174552,5806373.631471516,7721792.7785829995,8557935.866096748
5650000.0,8.0,256,6.62,AMOLED,120.0,64,3,Realme,Medium,HD,Snapdragon 870,8849361.961941589,5806373.631471516,8906548.335996285,8557935.866096748
5450000.0,12.0,256,6.7,AMOLED,120.0,50,3,Realme,Medium,HD,Dimensity 8100,9644296.229532823,5818030.367325144,8734039.109685032,8546529.176983478
5650000.0,12.0,256,6.7,AMOLED,120.0,50,3,Realme,Medium,HD,Dimensity 8100,9627629.562866155,5827879.903132269,8684478.137766974,8622095.701029267
6550000.0,16.0,512,6.74,AMOLED,144.0,50,3,Realme,Medium,HD,Snapdragon 8 gen 1,13072245.186554987,5806373.631471516,8906548.335996285,8557935.866096748
5620000.0,12.0,256,6.74,OLED,144.0,64,3,Realme,Medium,HD,Snapdragon 7 gen 1,9539208.83280757,5795715.337238996,11139737.242531082,8514044.54111523
9950000.0,16.0,1024,6.74,AMOLED,144.0,50,3,Realme,High,HD,Snapdragon 8 gen 2,15115596.963054055,5744001.104100946,8570011.200063622,8558835.587253692
5550000.0,16.0,1024,6.74,OLED,144.0,64,3,Realme,Medium,HD,Snapdragon 7 gen 2,9687737.310008602,5744001.104100946,10779507.739710953,8558835.587253692
9450000.0,16.0,1024,6.74,AMOLED,144.0,50,3,Realme,High,HD,Snapdragon 8 gen 1,13072245.186554987,5806373.631471516,8906548.335996285,8557935.866096748
6950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 8,9695007.360672975,5910151.104100946,13067163.823985457,8478074.60955868
5750000.0,16.0,512,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7 gen 3,9502507.886435332,5827879.903132269,13129139.374820763,8622095.701029267
6750000.0,8.0,128,6.43,"Super AMOLED, 120Hz",120.0,64,3,Realme,Medium,HD,Dimensity 1200,9268705.253051708,5910151.104100946,9635791.600946372,8478074.60955868
3150000.0,4.0,128,6.58,IPS LCD,60.0,50,3,Realme,Medium,HD,Tiger t612 8,8427408.83280757,5827879.903132269,4344292.7188585885,8622095.701029267
2600000.0,4.0,64,6.5,IPS LCD,60.0,8,1,Realme,Low,HD,Sc9863a 8 ,9861511.041009463,5744001.104100946,4366588.32807571,8558835.587253692
4450000.0,6.0,128,6.6,IPS LCD,120.0,50,3,Realme,Medium,HD,Helio G96,9428646.400917694,5827879.903132269,4344292.7188585885,8622095.701029267
3760000.0,6.0,128,6.72,IPS LCD,120.0,50,2,Realme,Medium,HD,Dimensity 6100,8328085.4161611255,5910151.104100946,4272590.376194736,8478074.60955868
5150000.0,8.0,256,6.43,Super AMOLED,90.0,64,2,Realme,Medium,HD,Dimensity 6020,8679931.57000728,5827879.903132269,7795752.3659306,8622095.701029267
6880000.0,12.0,1024,6.7,AMOLED,120.0,100,2,Realme,Medium,HD,Dimensity 7050,8711942.607102878,5795715.337238996,8814153.412615655,8514044.54111523
3650000.0,6.0,128,6.72,IPS LCD,120.0,50,2,Realme,Medium,HD,Dimensity 6100,8328085.4161611255,5910151.104100946,4272590.376194736,8478074.60955868
4650000.0,8.0,128,6.67,AMOLED,120.0,50,2,Realme,Medium,HD,Dimensity 7050,8696569.400630914,5806373.631471516,8906548.335996285,8557935.866096748
5690000.0,8.0,256,6.67,AMOLED,120.0,50,3,Realme,Medium,HD,Dimensity 7050,8841489.66000701,5744001.104100946,8570011.200063622,8558835.587253692
4950000.0,12.0,256,6.67,OLED,120.0,50,2,Realme,Medium,HD,Dimensity 7300,9035563.734081084,5806373.631471516,10644464.121710658,8557935.866096748
3250000.0,6.0,128,6.67,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300,7915850.122689975,5818030.367325144,4303207.424525562,8546529.176983478
4450000.0,12.0,512,6.67,AMOLED,120.0,50,1,Realme,Medium,HD,Snapdragon 6 gen 4,9632391.46762806,5806373.631471516,8906548.335996285,8557935.866096748
7950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Dimensity 9300 plus,10099140.035660403,5744001.104100946,12575940.45741325,8558835.587253692
6650000.0,16.0,512,6.78,LTPO OLED,120.0,50,2,Realme,Medium,HD,Dimensity 8400 max,9699058.134294728,5910151.104100946,15057595.200540785,8478074.60955868
2290000.0,4.0,128,6.74,IPS LCD,90.0,13,2,Realme,Low,HD,Tiger t612 8,8280585.4161611255,5806373.631471516,4288959.5418210775,8557935.866096748
2650000.0,4.0,64,6.74,IPS LCD,90.0,8,1,Realme,Low,HD,Tiger t612 8,8427408.83280757,5827879.903132269,4344292.7188585885,8622095.701029267
2250000.0,8.0,256,6.74,IPS LCD,90.0,32,1,Realme,Low,HD,Tiger t612 8,8287316.185391895,5910151.104100946,4272590.376194736,8478074.60955868
4850000.0,8.0,256,6.67,AMOLED,120.0,50,2,Realme,Medium,HD,Dimensity 7050,8778716.800651265,5910151.104100946,8652998.667789413,8478074.60955868
4650000.0,8.0,256,6.7,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 6 gen 1,8843786.854478074,5818030.367325144,8734039.109685032,8546529.176983478
4850000.0,12.0,512,6.7,OLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7,8947561.112070294,5818030.367325144,10622259.972943468,8546529.176983478
5050000.0,8.0,256,6.67,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 6 gen 4,9603820.039056633,5795715.337238996,8814153.412615655,8514044.54111523
7050000.0,12.0,256,6.83,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7,8823674.027339643,5910151.104100946,8652998.667789413,8478074.60955868
3550000.0,4.0,128,6.5,IPS LCD,60.0,13,3,Realme,Medium,HD,Dimensity 720,9565724.800961394,5795715.337238996,4234313.623719911,8514044.54111523
2550000.0,6.0,128,6.5,IPS LCD,120.0,48,3,Realme,Low,HD,Dimensity 800,9555919.12819042,5827879.903132269,4344292.7188585885,8622095.701029267
5250000.0,8.0,256,6.4,"Super AMOLED, 600 nits (peak)",60.0,48,4,Realme,Medium,HD,Dimensity 800,9326555.157250741,5818030.367325144,9861511.041009463,8546529.176983478
3650000.0,6.0,128,6.5,"IPS LCD, 90Hz, 600 nits",90.0,48,3,Realme,Medium,HD,Dimensity 700,8205007.886435331,5795715.337238996,9861511.041009463,8514044.54111523
4650000.0,8.0,256,6.6,IPS LCD,144.0,48,3,Realme,Medium,HD,Snapdragon 778g,9317785.956303306,5806373.631471516,4288959.5418210775,8557935.866096748
3450000.0,8.0,128,6.5,IPS LCD,120.0,48,3,Realme,Medium,HD,Snapdragon 750g,9651439.08667568,5806373.631471516,4288959.5418210775,8557935.866096748
5750000.0,8.0,256,6.43,Super AMOLED,120.0,64,3,Realme,Medium,HD,Dimensity 1100,9696677.181913774,5818030.367325144,7690201.089084303,8546529.176983478
5850000.0,8.0,128,6.43,Super AMOLED,120.0,64,3,Realme,Medium,HD,Snapdragon 768g,9668105.753342345,5818030.367325144,7690201.089084303,8546529.176983478
4450000.0,6.0,128,6.58,IPS LCD,90.0,13,2,Realme,Medium,HD,Dimensity 810,9315671.87441553,5818030.367325144,4303207.424525562,8546529.176983478
3450000.0,8.0,256,6.6,IPS LCD,120.0,50,3,Realme,Medium,HD,Snapdragon 695,8378863.452005407,5806373.631471516,4288959.5418210775,8557935.866096748
3650000.0,8.0,256,6.62,AMOLED,120.0,64,3,Realme,Medium,HD,Snapdragon 870,9020329.703877073,5910151.104100946,8652998.667789413,8478074.60955868
3650000.0,4.0,128,6.3,IPS LCD,60.0,48,4,Realme,Medium,HD,Snapdragon 712,9351373.673644967,5910151.104100946,4272590.376194736,8478074.60955868
5150000.0,6.0,128,6.5,IPS LCD,60.0,13,2,Realme,Medium,HD,Dimensity 700,8266304.474821825,5910151.104100946,4272590.376194736,8478074.60955868
4750000.0,8.0,128,6.4,"Super AMOLED, 430 nits (typ), 600 nits (peak)",60.0,64,3,Realme,Medium,HD,Dimensity 800,9555919.12819042,5827879.903132269,9861511.041009463,8622095.701029267
7450000.0,12.0,256,6.6,IPS LCD,120.0,64,3,Realme,Medium,HD,Snapdragon 695,8172506.1338941455,5910151.104100946,4272590.376194736,8478074.60955868
3650000.0,8.0,128,6.5,IPS LCD,60.0,13,3,Realme,Medium,HD,Dimensity 720,9351373.673644967,5744001.104100946,4366588.32807571,8558835.587253692
2650000.0,8.0,256,6.72,IPS LCD,120.0,13,2,Realme,Low,HD,Dimensity 6100,8717208.83280757,5744001.104100946,4366588.32807571,8558835.587253692
4950000.0,8.0,128,6.5,IPS LCD,90.0,48,4,Realme,Medium,HD,Dimensity 720,9565724.800961394,5795715.337238996,4234313.623719911,8514044.54111523
2750000.0,8.0,256,6.67,IPS LCD,120.0,32,1,Realme,Low,HD,Dimensity 6300,8051942.607102879,5795715.337238996,4234313.623719911,8514044.54111523
5150000.0,12.0,512,6.67,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300,7848071.639360944,5827879.903132269,4344292.7188585885,8622095.701029267
2950000.0,8.0,256,6.67,IPS LCD,120.0,32,1,Realme,Low,HD,Dimensity 6300,7985813.574844815,5744001.104100946,4366588.32807571,8558835.587253692
4650000.0,6.0,64,6.4,Super AMOLED,60.0,64,4,Realme,Medium,HD,Snapdragon 730g,9361259.20084122,5827879.903132269,7795752.3659306,8622095.701029267
7450000.0,64.0,64,6.5,Super AMOLED,60.0,64,4,Realme,Medium,HD,Snapdragon 855,9582921.57397457,5818030.367325144,7690201.089084303,8546529.176983478
5450000.0,6.0,128,6.57,IPS LCD,120.0,48,4,Realme,Medium,HD,Snapdragon 765g,8862604.497868063,5818030.367325144,4303207.424525562,8546529.176983478
5000000.0,6.0,256,6.57,IPS LCD,120.0,64,4,Realme,Medium,HD,Snapdragon 765g,8697316.185391895,5806373.631471516,4288959.5418210775,8557935.866096748
5750000.0,6.0,128,6.67,IPS LCD,120.0,64,4,Realme,Medium,HD,Snapdragon 765g,8936675.867507886,5827879.903132269,4344292.7188585885,8622095.701029267
12050000.0,6.0,128,6.44,Super AMOLED,60.0,64,3,Realme,High,HD,Snapdragon 865,9900612.752126947,5744001.104100946,7642609.508787743,8558835.587253692
5450000.0,8.0,128,6.4,AMOLED,180.0,64,4,Realme,Medium,HD,Dimensity 800,9026259.20084122,5795715.337238996,8814153.412615655,8514044.54111523
6450000.0,8.0,256,6.55,Super AMOLED,120.0,64,4,Realme,Medium,HD,Dimensity 1000,9624100.946372239,5910151.104100946,7792726.352464805,8478074.60955868
3750000.0,4.0,64,6.53,AMOLED,60.0,48,2,Realme,Medium,HD,Snapdragon 710,9067925.867507886,5910151.104100946,8652998.667789413,8478074.60955868
3250000.0,4.0,64,6.3,IPS LCD,60.0,16,2,Realme,Medium,HD,Snapdragon 710,9328646.400917694,5795715.337238996,4234313.623719911,8514044.54111523
2790000.0,4.0,128,6.7,IPS LCD,60.0,50,2,Samsung,Low,HD,Helio G85,6801847.91632077,14551582.759286681,4272590.376194736,8478074.60955868
4190000.0,4.0,128,6.6,PLS TFT LCD,60.0,50,4,Samsung,Medium,HD,Exynos 850 8,9537153.372389965,14429954.302898081,9470166.600946372,8622095.701029267
4200000.0,4.0,128,6.6,IPS LCD,90.0,50,3,Samsung,Medium,HD,Dimensity 700,8266304.474821825,14551582.759286681,4272590.376194736,8478074.60955868
4290000.0,8.0,128,6.5,Super AMOLED,90.0,50,3,Samsung,Medium,HD,G9 9,9861511.041009463,14303520.684043461,7690201.089084303,8546529.176983478
4150000.0,4.0,128,6.6,IPS LCD,60.0,50,4,Samsung,Medium,HD,Snapdragon 695,8219437.68627511,14303520.684043461,4303207.424525562,8546529.176983478
3600000.0,4.0,128,6.6,PLS TFT LCD,90.0,50,4,Samsung,Medium,HD,Snapdragon 680,7895461.236975432,13843251.104100948,9507041.600946372,8558835.587253692
5390000.0,6.0,128,6.5,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1280 8,9548646.400917694,14429954.302898081,7795752.3659306,8622095.701029267
6490000.0,6.0,128,6.4,Super AMOLED,90.0,64,4,Samsung,Medium,HD,Helio G80,8689208.83280757,13894110.004060345,7721792.7785829995,8557935.866096748
7290000.0,6.0,128,6.4,Super AMOLED,90.0,48,4,Samsung,Medium,HD,Exynos 1280 8,9462282.764554057,14551582.759286681,7792726.352464805,8478074.60955868
7090000.0,8.0,128,6.6,Super AMOLED,120.0,48,3,Samsung,Medium,HD,Dimensity 1080,9377430.767696163,14303520.684043461,7690201.089084303,8546529.176983478
6790000.0,8.0,128,6.6,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1380,9651979.734251028,14303520.684043461,7690201.089084303,8546529.176983478
7990000.0,8.0,64,6.5,Super AMOLED,60.0,48,3,Samsung,Medium,HD,Exynos 9611 8,9556200.991437584,14797851.104100948,7485180.937359171,8514044.54111523
10990000.0,8.0,128,6.5,Super AMOLED,120.0,64,4,Samsung,High,HD,Snapdragon 778g,9317785.956303306,13894110.004060345,7721792.7785829995,8557935.866096748
7890000.0,8.0,256,6.4,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1380,9651979.734251028,14303520.684043461,7690201.089084303,8546529.176983478
7390000.0,8.0,128,6.4,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1380,9659555.491826786,13894110.004060345,7721792.7785829995,8557935.866096748
8490000.0,8.0,128,6.6,Super AMOLED,120.0,50,3,Samsung,High,HD,Exynos 1480 4,9861511.041009463,14303520.684043461,7690201.089084303,8546529.176983478
12990000.0,8.0,256,6.7,Super AMOLED Plus,120.0,108,4,Samsung,High,HD,Snapdragon 778g,9317785.956303306,13894110.004060345,9376259.20084122,8557935.866096748
4490000.0,4.0,128,6.6,PLS LCD,90.0,50,3,Samsung,Medium,HD,Exynos 1330,9861511.041009463,14551582.759286681,7740121.164324635,8478074.60955868
5890000.0,8.0,128,6.5,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1280,9861511.041009463,14551582.759286681,7792726.352464805,8478074.60955868
26990000.0,12.0,256,6.8,Dynamic AMOLED QHD+ Infinity-O,60.0,16,3,Samsung,Premium,FHD,Exynos 9825,10049058.134294728,14797851.104100948,9861511.041009463,20170737.8872442
13800000.0,8.0,256,6.3,Dynamic AMOLED FHD+ Infinity-O,60.0,16,3,Samsung,High,HD,Exynos 9825,10677153.372389965,14551582.759286681,9861511.041009463,8478074.60955868
32990000.0,12.0,256,6.9,Dynamic AMOLED,90.0,108,3,Samsung,Premium,FHD,Exynos 990,9861511.041009463,14551582.759286681,11023686.21265541,19578299.37784788
8800000.0,8.0,128,6.4,Dynamic AMOLED 2X,120.0,12,3,Samsung,High,HD,Exynos 2100,9948581.943818536,14797851.104100948,19662449.252503086,8514044.54111523
8110000.0,8.0,256,6.4,Dynamic AMOLED 2X,120.0,12,3,Samsung,High,HD,Exynos 2100,9948581.943818536,14797851.104100948,19662449.252503086,8514044.54111523
11690000.0,6.0,128,6.4,Dynamic AMOLED 2X,120.0,12,3,Samsung,High,HD,Exynos 2100,9733646.400917694,13843251.104100948,18625301.562265284,8558835.587253692
28990000.0,8.0,256,6.7,Dynamic AMOLED,60.0,64,3,Samsung,Premium,HD,Exynos 2100 8,11555010.03728133,14551582.759286681,11023686.21265541,8478074.60955868
25990000.0,8.0,128,6.7,Dynamic AMOLED,60.0,64,3,Samsung,Premium,HD,Exynos 2100 8,11550444.38348649,14797851.104100948,12410703.645285664,8514044.54111523
30990000.0,12.0,128,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Exynos 2100 8,11333053.079138665,13843251.104100948,18625301.562265284,19383021.600070104
14790000.0,8.0,256,6.1,Dynamic AMOLED 2X,120.0,50,3,Samsung,High,HD,Snapdragon 8 gen 1,12794682.288348677,14303520.684043461,19154788.1514605,8546529.176983478
16990000.0,8.0,256,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 1,13072245.186554987,13894110.004060345,18465801.396066852,8557935.866096748
16990000.0,8.0,128,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 1,12322503.561615955,14551582.759286681,19640725.90255871,8478074.60955868
18990000.0,12.0,256,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Snapdragon 8 gen 1,12794682.288348677,14303520.684043461,19154788.1514605,19645905.391267832
36990000.0,12.0,512,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Snapdragon 8 gen 1,12794682.288348677,14303520.684043461,19154788.1514605,19645905.391267832
30990000.0,8.0,128,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Snapdragon 8 gen 1,12322503.561615955,14551582.759286681,19640725.90255871,19578299.37784788
13790000.0,8.0,128,6.1,Dynamic AMOLED 2X,120.0,50,3,Samsung,High,HD,Snapdragon 8 gen 2,14995935.946104903,14797851.104100948,19662449.252503086,8514044.54111523
14890000.0,8.0,128,6.4,Dynamic AMOLED 2X,120.0,50,3,Samsung,High,HD,Exynos 2200 8,10003191.855463149,14429954.302898081,19574312.034364723,8622095.701029267
19990000.0,8.0,256,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 2,14925593.505980069,14303520.684043461,19154788.1514605,8546529.176983478
22290000.0,12.0,512,6.8,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 2,15332635.452985777,14429954.302898081,19574312.034364723,19818323.483608194
19490000.0,8.0,256,6.8,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 2,15332635.452985777,14429954.302898081,19574312.034364723,19818323.483608194
24990000.0,8.0,256,6.1,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 2,15332635.452985777,14429954.302898081,19574312.034364723,8622095.701029267
21190000.0,12.0,512,6.7,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Exynos 2400,10348646.400917694,14551582.759286681,19640725.90255871,19578299.37784788
18990000.0,12.0,256,6.7,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Exynos 2400,10621936.696549919,14303520.684043461,19154788.1514605,19645905.391267832
44490000.0,12.0,1024,6.8,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3,17516985.298494138,13843251.104100948,18625301.562265284,19383021.600070104
28590000.0,12.0,512,6.8,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3,16414514.1337292,13894110.004060345,18465801.396066852,19532316.98830952
22990000.0,12.0,256,6.8,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3,17516985.298494138,13843251.104100948,18625301.562265284,19383021.600070104
16790000.0,8.0,256,6.2,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Exynos 2400,10621936.696549919,14303520.684043461,19154788.1514605,8546529.176983478
24990000.0,8.0,128,6.7,Dynamic AMOLED 2X,120.0,12,2,Samsung,Premium,HD,Snapdragon 888,11506006.309148263,14429954.302898081,19574312.034364723,8622095.701029267
25990000.0,8.0,256,6.7,Dynamic AMOLED 2X,120.0,12,2,Samsung,Premium,HD,Snapdragon 8 gen 1,12390262.427934296,14429954.302898081,19574312.034364723,8622095.701029267
11190000.0,8.0,128,6.7,Dynamic AMOLED 2X,120.0,12,2,Samsung,High,HD,Snapdragon 8 gen 1,12794682.288348677,14303520.684043461,19154788.1514605,8546529.176983478
25990000.0,8.0,256,6.7,Dynamic AMOLED 2X,120.0,12,2,Samsung,Premium,HD,Snapdragon 8 gen 2,14883512.645968232,13894110.004060345,18465801.396066852,8557935.866096748
26990000.0,12.0,512,6.7,Dynamic AMOLED 2X,120.0,50,2,Samsung,Premium,HD,Snapdragon 8 gen 3,18545581.169619024,14551582.759286681,19640725.90255871,8478074.60955868
22490000.0,12.0,256,6.7,Dynamic AMOLED 2X,120.0,50,2,Samsung,Premium,HD,Snapdragon 8 gen 3,17860681.708816767,14797851.104100948,19662449.252503086,8514044.54111523
41990000.0,12.0,256,7.6,Dynamic AMOLED 2X,120.0,12,4,Samsung,Premium,FHD,Snapdragon 888,10875819.08884161,13843251.104100948,18625301.562265284,19383021.600070104
24490000.0,12.0,512,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 plus,9861511.041009463,13843251.104100948,18625301.562265284,19383021.600070104
27990000.0,12.0,256,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 2,14404468.22893195,14551582.759286681,19640725.90255871,19578299.37784788
29990000.0,12.0,512,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 2,14883512.645968232,13894110.004060345,18465801.396066852,19532316.98830952
45990000.0,12.0,1024,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 3,16414514.1337292,13894110.004060345,18465801.396066852,19532316.98830952
40990000.0,12.0,512,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 3,17860681.708816767,14797851.104100948,19662449.252503086,20170737.8872442
37990000.0,12.0,256,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 3,17516985.298494138,13843251.104100948,18625301.562265284,19383021.600070104
2100000.0,2.0,32,6.5,PLS LCD,60.0,13,3,Samsung,Low,HD,Helio p35,8736304.474821825,13843251.104100948,7605333.287614868,8558835.587253692
1810000.0,2.0,32,6.5,PLS LCD,60.0,8,1,Samsung,Low,HD,Sc9863a 8 ,9861511.041009463,14303520.684043461,7863243.818160838,8546529.176983478
2120000.0,8.0,128,6.5,PLS LCD,60.0,50,2,Samsung,Low,HD,Helio p35,8999522.578572264,14303520.684043461,7863243.818160838,8546529.176983478
2220000.0,4.0,128,6.5,PLS LCD,60.0,13,2,Samsung,Low,HD,Helio p35,9461259.20084122,13894110.004060345,7952031.695959141,8557935.866096748
2950000.0,4.0,128,6.5,PLS LCD,90.0,50,3,Samsung,Low,HD,Exynos 850 8,9465984.381899208,14303520.684043461,7863243.818160838,8546529.176983478
2750000.0,6.0,128,6.7,PLS LCD,60.0,50,3,Samsung,Low,HD,Snapdragon 680,7928276.637703936,14303520.684043461,7863243.818160838,8546529.176983478
2250000.0,6.0,128,6.7,PLS LCD,60.0,50,2,Samsung,Low,HD,Helio G85,6801847.91632077,14551582.759286681,7740121.164324635,8478074.60955868
3450000.0,3.0,32,6.2,PLS LCD,60.0,13,2,Samsung,Medium,HD,Helio p22,9556200.991437584,13894110.004060345,7952031.695959141,8557935.866096748
3450000.0,6.0,128,6.5,IPS LCD,60.0,48,4,Samsung,Medium,HD,Helio p35,9461259.20084122,13894110.004060345,4288959.5418210775,8557935.866096748
2900000.0,4.0,64,6.5,"Super AMOLED, 90Hz",90.0,50,3,Samsung,Low,HD,Dimensity 700,8208579.31500676,14429954.302898081,9861511.041009463,8622095.701029267
3050000.0,6.0,128,6.6,PLS LCD,60.0,50,4,Samsung,Medium,HD,Exynos 850 8,9323646.400917694,14797851.104100948,7942507.886435332,8514044.54111523
4360000.0,8.0,128,6.6,PLS LCD,90.0,50,3,Samsung,Medium,HD,Dimensity 700,8160007.886435331,13894110.004060345,7952031.695959141,8557935.866096748
4250000.0,8.0,128,6.5,Super AMOLED,90.0,50,3,Samsung,Medium,HD,Dimensity 6100 plus,9861511.041009463,14551582.759286681,7792726.352464805,8478074.60955868
4250000.0,8.0,256,6.5,Super AMOLED,90.0,50,3,Samsung,Medium,HD,Helio G99,7258005.520504731,14429954.302898081,7795752.3659306,8622095.701029267
5990000.0,8.0,256,6.7,Super AMOLED,90.0,50,3,Samsung,Medium,HD,Dimensity 6300,7915850.122689975,14303520.684043461,7690201.089084303,8546529.176983478
4790000.0,8.0,256,6.7,Super AMOLED,90.0,50,3,Samsung,Medium,HD,Helio G99,7053907.824882665,13894110.004060345,7721792.7785829995,8557935.866096748
2850000.0,3.0,32,6.5,IPS LCD,60.0,13,3,Samsung,Low,HD,Snapdragon 450,9861511.041009463,14797851.104100948,4234313.623719911,8514044.54111523
